#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
data/genomes/K12_Reference.fasta	NC_000913.3	1101711	1102127	-	cgsF	1-417/417	===============	0/0	100.00	98.08	vfdb	WP_001264082	(cgsF) curli production assembly/transport protein CsgF [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1102152	1102541	-	cgsE	1-390/390	===============	0/0	100.00	98.72	vfdb	WP_000833288	(cgsE) curli production assembly/transport protein CsgE [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1102546	1103196	-	cgsD	1-651/651	===============	0/0	100.00	99.08	vfdb	WP_000481500	(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1103951	1104406	+	csgB	1-456/456	===============	0/0	100.00	99.78	vfdb	WP_000791650	(csgB) curlin minor subunit CsgB [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1104447	1104902	+	csgA	1-459/459	========/======	1/3	99.35	91.72	vfdb	WP_000771429	(csgA) curlin major subunit CsgA [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1104961	1105293	+	csgC	1-333/333	===============	0/0	100.00	98.80	vfdb	WP_000992818	(csgC) curli assembly protein CsgC [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/K12_Reference.fasta	NC_000913.3	1544385	1545439	-	espR1	198-1253/1260	..======/======	1/1	83.73	93.94	vfdb	WP_000671691	(espR1) Type III secretion system effector espR1 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
data/genomes/K12_Reference.fasta	NC_000913.3	1803094	1804993	+	espL1	1-1898/1898	========/======	2/2	100.00	97.58	vfdb		(espL1) Type III secretion system effector espL1 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
data/genomes/K12_Reference.fasta	NC_000913.3	2866559	2867550	-	rpoS	2-993/993	========/======	2/2	99.80	92.75	vfdb	NP_461845	(rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
data/genomes/K12_Reference.fasta	NC_000913.3	3110590	3111126	-	gspM	1-537/537	===============	0/0	100.00	97.95	vfdb		(gspM) general secretion pathway protein M [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	
data/genomes/K12_Reference.fasta	NC_000913.3	3111128	3112092	-	gspL	215-1179/1179	..=============	0/0	81.85	96.89	vfdb	WP_000097229	(gspL) general secretion pathway protein L [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	
data/genomes/K12_Reference.fasta	NC_000913.3	3112091	3113049	-	gspC	1-959/960	===============	0/0	99.90	95.41	vfdb	WP_000135089	(gspC) general secretion pathway protein C [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	
data/genomes/K12_Reference.fasta	NC_000913.3	3984579	3986007	-	aslA	1-1428/1428	========/======	1/1	100.00	93.56	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238) - Invasion (VFC0083)] [Escherichia coli O18:K1:H7 str. RS218]	
data/genomes/K12_Reference.fasta	NC_000913.3	4148532	4150265	-	ibeC	1-1734/1734	===============	0/0	100.00	97.64	vfdb	WP_000556298	(ibeC) phosphoethanolamine transferase CptA [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/K12_Reference.fasta	NC_000913.3	4220301	4222487	-	espL4	1-2187/2187	===============	0/0	100.00	97.30	vfdb	WP_000627910	(espL4) Type III secretion system effector EspL4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/K12_Reference.fasta	NC_000913.3	4250703	4252283	+	espX4	1-1581/1581	========/======	2/2	99.94	93.36	vfdb	WP_000900547	(espX4) Type III secretion system effector EspX4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/K12_Reference.fasta	NC_000913.3	4281783	4283075	-	espX5	1-1293/1293	===============	0/0	100.00	97.53	vfdb	WP_001270087	(espX5) Type III secretion system effector EspX5 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
data/genomes/K12_Reference.fasta	NC_000913.3	4540957	4541559	+	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	WP_000790574	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4542037	4542633	+	fimE	1-597/597	===============	0/0	100.00	98.66	vfdb	WP_000044711	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4543115	4543663	+	fimA	1-549/549	===============	0/0	100.00	91.98	vfdb	WP_000695571	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4543728	4544267	+	fimI	1-540/540	===============	0/0	100.00	98.33	vfdb	WP_000824100	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4544304	4545029	+	fimC	1-726/726	===============	0/0	100.00	98.35	vfdb	WP_000066579	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4545096	4547732	+	fimD	1-2637/2637	===============	0/0	100.00	98.22	vfdb	WP_000120946	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4547742	4548272	+	fimF	1-531/531	===============	0/0	100.00	97.36	vfdb	WP_001244821	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4548285	4548788	+	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	WP_000872015	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/K12_Reference.fasta	NC_000913.3	4548808	4549710	+	fimH	1-903/903	===============	0/0	100.00	97.23	vfdb	WP_000832235	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	327473	331588	-	pic	1-4116/4116	===============	0/0	100.00	99.98	vfdb	WP_001045652	(pic) Pic serine protease precursor autotransporter [Pic (VF0232) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	370350	374480	-	vat	1-4131/4131	===============	0/0	100.00	100.00	vfdb	WP_001034006	(vat) vacuolating autotransporter toxin [Vat (VF1112) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	378091	378799	-	yagV/ecpE	1-709/711	===============	0/0	99.72	98.31	vfdb	WP_001301550	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	378768	380411	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	98.97	vfdb	WP_001265657	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	380401	382926	-	yagX/ecpC	1-2526/2526	===============	0/0	100.00	97.62	vfdb	WP_001131063	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	382952	383620	-	yagY/ecpB	1-669/669	===============	0/0	100.00	97.91	vfdb	WP_000716386	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	383677	384264	-	yagZ/ecpA	1-588/588	===============	0/0	100.00	98.30	vfdb	WP_000730972	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	384339	384881	-	ykgK/ecpR	1-543/543	===============	0/0	100.00	99.45	vfdb	WP_000389022	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	394186	398436	+	fdeC	1-4251/4251	===============	0/0	100.00	99.77	vfdb	WP_000092542	(fdeC) adhesin FdeC [FdeC (VF0506) - Adherence (VFC0001)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	644436	645818	+	ibeB	1-1383/1383	===============	0/0	100.00	99.35	vfdb	WP_000074207	(ibeB) Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O45:K1:H7 str. S88]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	656902	657522	-	entD	1-621/621	===============	0/0	100.00	100.00	vfdb	WP_001375021	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	657697	659937	-	fepA	1-2241/2241	===============	0/0	100.00	100.00	vfdb	WP_001034892	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	660180	661382	+	fes	1-1203/1203	===============	0/0	100.00	100.00	vfdb	WP_000125846	(fes) enterobactin/ferric enterobactin esterase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	661600	665481	+	entF	1-3882/3882	===============	0/0	100.00	100.00	vfdb	WP_000077767	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	665728	666861	+	fepE	1-1134/1134	===============	0/0	100.00	100.00	vfdb	WP_000096764	(fepE) LPS O-antigen length regulator [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	666858	667673	-	fepC	1-816/816	===============	0/0	100.00	100.00	vfdb	WP_000140634	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	667670	668662	-	fepG	1-993/993	===============	0/0	100.00	100.00	vfdb	WP_000640938	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	668659	669663	-	fepD	1-1005/1005	===============	0/0	100.00	99.90	vfdb	WP_001443194	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	669774	671024	+	entS	1-1251/1251	===============	0/0	100.00	100.00	vfdb	WP_001041793	(entS) enterobactin exporter iron-regulated [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	671028	671984	-	fepB	1-957/957	===============	0/0	100.00	100.00	vfdb	WP_001234311	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	672173	673348	+	entC	1-1176/1176	===============	0/0	100.00	100.00	vfdb	WP_001336900	(entC) isochorismate synthase 1 [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	673358	674968	+	entE	1-1611/1611	===============	0/0	100.00	100.00	vfdb	WP_000026784	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	674982	675839	+	entB	1-858/858	===============	0/0	100.00	100.00	vfdb	WP_001007140	(entB) isochorismatase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	675839	676585	+	entA	1-747/747	===============	0/0	100.00	99.87	vfdb	WP_000348393	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase EntA [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1035466	1036518	-	ompA	1-1041/1041	========/======	1/12	100.00	95.92	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236) - Invasion (VFC0083)] [Escherichia coli O18:K1:H7 str. RS218]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1160202	1160486	-	sfaC	1-285/285	===============	0/0	100.00	100.00	vfdb	WP_011076307	(sfaC) S/F1C fimbrial major subunit operon transcriptional regulator [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1160842	1161171	+	C_RS05810	1-330/330	===============	0/0	100.00	100.00	vfdb	WP_000046975	(C_RS05810) S/F1C fimbrial major subunit operon transcriptional regulator [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1161543	1162085	+	focA	1-543/543	===============	0/0	100.00	100.00	vfdb	WP_000768217	(focA) F1C major fimbrial subunit precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1162156	1162695	+	focI	1-540/540	===============	0/0	100.00	100.00	vfdb	WP_000703304	(focI) Putative minor F1C fimbrial subunit precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1162736	1163431	+	focC	1-696/696	===============	0/0	100.00	100.00	vfdb	WP_000975445	(focC) F1C periplasmic chaperone [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1163501	1166131	+	focD	1-2631/2631	===============	0/0	100.00	100.00	vfdb	WP_001443207	(focD) F1C fimbrial usher [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1166144	1166671	+	focF	1-528/528	===============	0/0	100.00	100.00	vfdb	WP_000237770	(focF) F1C minor fimbrial subunit F precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1166693	1167196	+	focG	1-504/504	===============	0/0	100.00	100.00	vfdb	WP_000767894	(focG) F1C minor fimbrial subunit protein G presursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1167189	1168157	+	focH	1-969/969	===============	0/0	100.00	100.00	vfdb	WP_001234179	(focH) F1C Putative fimbrial adhesin precursor [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1168461	1169201	+	sfaY	1-741/741	===============	0/0	100.00	100.00	vfdb	WP_000012016	(sfaY) transcriptional regulator SfaY [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1169348	1169899	+	sfaX	1-552/552	===============	0/0	100.00	100.00	vfdb	WP_001445604	(sfaX) HTH-type transcriptional regulator SfaX [F1C fimbriae (VF0224) - Adherence (VFC0001)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1171492	1173669	+	iroN	1-2178/2178	===============	0/0	100.00	100.00	vfdb	WP_001222189	(iroN) salmochelin receptor IroN [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1173714	1174670	-	iroE	1-957/957	===============	0/0	100.00	100.00	vfdb	WP_000271272	(iroE) esterase [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1174755	1175984	-	iroD	1-1230/1230	===============	0/0	100.00	100.00	vfdb	WP_000933673	(iroD) esterase [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1176088	1179747	-	iroC	1-3660/3660	===============	0/0	100.00	99.97	vfdb	WP_001111200	(iroC) ATP binding cassette transporter [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1179887	1181002	-	iroB	1-1116/1116	===============	0/0	100.00	100.00	vfdb	WP_001221122	(iroB) glucosyltransferase IroB [Salmochelin siderophore (VF0230) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1220552	1221385	-	cgsG	1-834/834	===============	0/0	100.00	98.20	vfdb	WP_001189322	(cgsG) curli production assembly/transport protein CsgG [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1221412	1221828	-	cgsF	1-417/417	===============	0/0	100.00	99.04	vfdb	WP_001264082	(cgsF) curli production assembly/transport protein CsgF [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1221853	1222242	-	cgsE	1-390/390	===============	0/0	100.00	98.97	vfdb	WP_000833288	(cgsE) curli production assembly/transport protein CsgE [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1222247	1222897	-	cgsD	1-651/651	===============	0/0	100.00	99.69	vfdb	WP_000481500	(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1223650	1224105	+	csgB	1-456/456	===============	0/0	100.00	99.34	vfdb	WP_000791650	(csgB) curlin minor subunit CsgB [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1224146	1224604	+	csgA	1-459/459	===============	0/0	100.00	98.69	vfdb	WP_000771429	(csgA) curlin major subunit CsgA [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	1224663	1224995	+	csgC	1-333/333	===============	0/0	100.00	99.70	vfdb	WP_000992818	(csgC) curli assembly protein CsgC [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	2178487	2179410	+	tcpC	1-924/924	===============	0/0	100.00	100.00	vfdb	WP_000562556	(tcpC) Tir domain containing protein TcpC [TcpC (VF0413) - Immune modulation (VFC0258)] [Escherichia coli CFT073]	
data/genomes/Nissle_Probiotic.fasta	NZ_CP007799.1	2195340	2196644	-	ybtS	1-1305/1305	===============	0/0	100.00	99.85	vfdb	WP_000703040	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92]	
